lon,lat,elev,time
-74.0818786621,4.6335668564,2573,12:55:24
-74.0818786621,4.6335668564,2573,12:55:25
-74.0818786621,4.6335668564,2573,12:55:27
-74.0820770264,4.6334238052,2574,12:55:31
-74.0821838379,4.6333456039,2574,12:55:33
-74.0821838379,4.6333456039,2574,12:55:35
-74.0822982788,4.6332745552,2574,12:55:43
-74.082359314,4.6332354546,2574,12:55:45
-74.082359314,4.6332354546,2574,12:55:47
-74.082359314,4.6332354546,2574,12:55:49
-74.082359314,4.6332354546,2574,12:55:51
-74.082359314,4.6332354546,2574,12:55:53
-74.082359314,4.6332354546,2574,12:55:55
-74.082359314,4.6332354546,2574,12:55:57
-74.082359314,4.6332354546,2574,12:55:59
-74.082359314,4.6332354546,2574,12:56:01
-74.082359314,4.6332354546,2574,12:56:03
-74.082359314,4.6332354546,2574,12:56:05
-74.082359314,4.6332354546,2574,12:56:07
-74.082359314,4.6332354546,2574,12:56:09
-74.082359314,4.6332354546,2574,12:56:11
-74.082359314,4.6332354546,2574,12:56:13
-74.082359314,4.6332354546,2574,12:56:15
-74.082359314,4.6332354546,2574,12:56:17
-74.082359314,4.6332354546,2574,12:56:19
-74.082359314,4.6332354546,2574,12:56:21
-74.0825958252,4.6330795288,2580,12:56:27
-74.0827255249,4.6329965591,2580,12:56:29
-74.0827941895,4.6329512596,2580,12:56:31
-74.0828399658,4.6329221725,2580,12:56:33
-74.0828399658,4.6329221725,2580,12:56:35
-74.0828399658,4.6329221725,2580,12:56:37
-74.0828399658,4.6329221725,2580,12:56:39
-74.0829238892,4.6328754425,2581,12:56:45
-74.0829772949,4.6328501701,2581,12:56:47
-74.0830230713,4.6328415871,2582,12:56:51
-74.0830230713,4.6328415871,2582,12:56:53
-74.0830230713,4.6328415871,2582,12:56:55
-74.0830230713,4.6328415871,2582,12:56:57
-74.0831222534,4.6328339577,2582,12:57:01
-74.0831832886,4.6328277588,2583,12:57:03
-74.0832290649,4.6328253746,2583,12:57:05
-74.0832748413,4.6328372955,2583,12:57:09
-74.0833206177,4.6328544617,2583,12:57:13
-74.0833206177,4.6328544617,2583,12:57:15
-74.0833206177,4.6328544617,2583,12:57:17
-74.0833206177,4.6328544617,2583,12:57:19
-74.0833206177,4.6328544617,2583,12:57:21
-74.0833206177,4.6328544617,2583,12:57:23
-74.0834121704,4.6329007149,2584,12:57:27
-74.0834655762,4.6329255104,2584,12:57:29
-74.0835189819,4.632938385,2584,12:57:33
-74.0835647583,4.6329507828,2584,12:57:37
-74.0836105347,4.632958889,2583,12:57:43
-74.0836105347,4.632958889,2583,12:57:45
-74.0836105347,4.632958889,2583,12:57:47
-74.0836105347,4.632958889,2583,12:57:49
-74.0836105347,4.632958889,2583,12:57:51
-74.0836868286,4.6329407692,2582,12:57:55
-74.0837249756,4.6329231262,2582,12:57:59
-74.0837249756,4.6329231262,2582,12:58:01
-74.0837631226,4.6329021454,2582,12:58:03
-74.0837631226,4.6329021454,2582,12:58:05
-74.0837631226,4.6329021454,2582,12:58:07
-74.0837631226,4.6329021454,2582,12:58:09
-74.0837631226,4.6329021454,2582,12:58:11
-74.0837631226,4.6329021454,2582,12:58:13
-74.0837631226,4.6329021454,2582,12:58:15
-74.0837631226,4.6329021454,2582,12:58:17
-74.0838241577,4.6327881813,2581,12:58:21
-74.0838546753,4.6327180862,2581,12:58:23
-74.0838699341,4.6326732635,2581,12:58:25
-74.0838851929,4.6326255798,2580,12:58:29
-74.0838851929,4.6326255798,2580,12:58:31
-74.0838851929,4.6326255798,2580,12:58:33
-74.0838851929,4.6326255798,2580,12:58:35
-74.0838851929,4.6326255798,2580,12:58:37
-74.0838851929,4.6326255798,2580,12:58:39
-74.0838851929,4.6326255798,2580,12:58:41
-74.0838851929,4.6326255798,2580,12:58:43
-74.0838851929,4.6326255798,2580,12:58:45
-74.0838851929,4.6326255798,2580,12:58:47
-74.0838851929,4.6326255798,2580,12:58:49
-74.0838851929,4.6326255798,2580,12:58:51
-74.0838851929,4.6326255798,2580,12:58:53
-74.0838851929,4.6326255798,2580,12:58:55
-74.0838851929,4.6326255798,2580,12:58:57
-74.0838851929,4.6326255798,2580,12:58:59
-74.0839614868,4.6324663162,2580,12:59:03
-74.0839920044,4.632373333,2580,12:59:05
-74.0839996338,4.6323156357,2580,12:59:07
-74.0839996338,4.6322636604,2580,12:59:11
-74.0840606689,4.632273674,2580,12:59:21
-74.0841140747,4.6322922707,2581,12:59:25
-74.0841140747,4.6322922707,2581,12:59:27
-74.0841140747,4.6322922707,2581,12:59:29
-74.0841140747,4.6322922707,2581,12:59:31
-74.0841140747,4.6322922707,2581,12:59:33
-74.0841140747,4.6322922707,2581,12:59:35
-74.0841140747,4.6322922707,2581,12:59:37
-74.084236145,4.6323623657,2583,12:59:43
-74.0843048096,4.63240242,2583,12:59:45
-74.0843048096,4.63240242,2583,12:59:49
-74.0843048096,4.63240242,2583,12:59:51
-74.0843048096,4.63240242,2583,12:59:53
-74.0842590332,4.632335186,2585,13:00:13
-74.0842285156,4.6322960854,2585,13:00:14
-74.0842285156,4.6322960854,2585,13:00:16
-74.0842285156,4.6322960854,2585,13:00:18
-74.0842285156,4.6322960854,2585,13:00:19
